dosaggi	7
mohaggi	7
puññakiriyavatthūni	7
jhānāni	7
bhāvanāppadhānaṃ	7
byantī	7
taṇhuppādā	7
avijjāyogo	7
upādānāni	7
diṭṭhavāditā	7
sutavāditā	7
mutavāditā	7
viññātavāditā	7
dhammamacchariyaṃ	7
padhāniyaṅgāni	7
atthapaṭisaṃvedī	7
atthapaṭisaṃvedino	7
chakkaṃ	7
sotāyatanaṃ	7
ghānāyatanaṃ	7
jivhāyatanaṃ	7
kāyāyatanaṃ	7
manāyatanaṃ	7
taṇhākāyā	7
sīlasāmaññagato	7
sikkhāyapi	7
pāricariyānuttariyaṃ	7
niddasavatthūni	7
vīriyārambhe	7
kāyasakkhi	7
dānanti	7
visuddhattā	7
dhatā	7
abhāsīti	7
avitakko	7
bhavayogavisaṃyogo	7
atthappaṭisaṃvedino	7
nippapañcaratino	7
papañcārāmassa	7
lābhanānattaṃ	7
manasikāraṃ	7
pahātabbāsavā	7
sobbhaṃ	7
papātaṃ	7
bhajantaṃ	7
acchejji	7
suhito	7
idānāhaṃ	7
saṃvattissati	7
durabhisambhavāni	7
avūpasantacittā	7
attukkaṃsako	7
eḷamūgā	7
anaṅgaṇo	7
jīvikatthā	7
ketabino	7
amukharā	7
avikiṇṇavācā	7
pātimokkhasaṃvarasaṃvutā	7
ācāragocarasampannā	7
bhayadassāvino	7
anussaranti	7
abhijjhāvisamalobho	7
micchāvācassa	7
micchāsatissa	7
akkodho	7
upanāhissa	7
makkhissa	7
paḷāsissa	7
issukissa	7
māyāvissa	7
suttanto	7
jarāmaraṇanirodho	7
jātiñca	7
mahābhūtāni	7
saṅkhārasamudayo	7
saṅkhāranirodhagāminī	7
avijjañca	7
kesuci	7
panāyasmantānaṃ	7
sabbupādānapariññaṃ	7
kāmupādānassa	7
diṭṭhupādānassa	7
sīlabbatupādānassa	7
attavādupādānassa	7
vesārajjehi	7
āgamissatīti	7
pivāmi	7
ātāpanaparitāpanānuyogamanuyutto	7
papatāmi	7
tāyapi	7
daḷhadhammā	7
dhanuggaho	7
sikkhito	7
katahattho	7
katūpāsano	7
issatthena	7
khattiyāpi	7
brāhmaṇāpi	7
ajjhagamaṃ	7
ahuvamheva	7
nāhuvamhāti	7
akaramheva	7
nākaramhāti	7
akaramhāti	7
nijjīretabbaṃ	7
ettakamhi	7
nijjiṇṇe	7
sukhavihāritaro	7
āpajjitabbaṃ	7
asamucchinno	7
vigatapemo	7
vigatapariḷāho	7
vigatataṇho	7
saṅkhāpi	7
mahākaccānoti	7
dhāreyyāma	7
agaruṃ	7
anibbānasaṃvattaniko	7
vodānapakkhaṃ	7
nibbānasaṃvattaniko	7
anuvitakkayato	7
anuvicārayato	7
pavane	7
micchāvācāya	7
vihareyyāsi	7
tacchetvā	7
ujukā	7
soratā	7
upasantā	7
uṭṭhāsīti	7
vacanapathā	7
ākāsasamena	7
mudukā	7
nittharaṇatthāya	7
ṭhassāmīti	7
anuppādadhammāni	7
chinnapilotiko	7
uttāne	7
pakāsite	7
chinnapilotike	7
dhāreyyāsi	7
cātumahābhūtikassa	7
sabrahmacārīnanti	7
samāgamaṃ	7
mantāṇiputtaṃ	7
saupādānaṃyeva	7
pāpuṇeyya	7
abhiruhiṃ	7
jānantīti	7
sāriputtoti	7
lokāmise	7
sokadhammo	7
sokadhammaṃ	7
saṃkilesadhammaṃ	7
asaṃkiliṭṭhaṃ	7
anabhisambuddho	7
bodhisattova	7
bhūmibhāgaṃ	7
bhūmibhāgo	7
sabbābhibhū	7
ummaggaṃ	7
upasaṅkamiṃ	7
odahatha	7
amatamadhigataṃ	7
nājjhagamā	7
ovadiyamānā	7
anusāsiyamānā	7
gathitā	7
ādīnavadassāvino	7
nissaraṇapaññā	7
nāgavaniko	7
tiriyañca	7
nipuṇe	7
jāṇussoṇiṃ	7
paṭisaṃvedetīti	7
jaṅgalānaṃ	7
padajātāni	7
hatthipade	7
mahantattena	7
kakkhaḷaṃ	7
sasuraṃ	7
vosānaṃ	7
nābbhaññaṃsu	7
kimbilo	7
pakkhālesi	7
suddānaṃ	7
revataṃ	7
abhidhammakathaṃ	7
gopitaro	7
gopariṇāyakā	7
paṭiggahaṇāya	7
vacchatarā	7
bahulā	7
ovādapatikaro	7
sotthibhāvo	7
cittakkhepaṃ	7
āhārenti	7
abhāvitakāyo	7
abhāvitacitto	7
varattakkhaṇḍena	7
sīsaveṭhaṃ	7
upahato	7
sakkopi	7
cūḷahatthipadopame	7
saccā	7
dhammacariyāsamacariyāhetu	7
sabbapāṇabhūtesu	7
sabhāgato	7
akālavādī	7
apariyantavatiṃ	7
ucchijjantu	7
vinassantu	7
vehapphalānaṃ	7
nevasaññānāsaññāyatanūpagānaṃ	7
duppaññoti	7
pahātabbanti	7
phaleyya	7
padāleyya	7
rāgajaṃ	7
āpānīyakaṃso	7
tamagataṃ	7
asādhāraṇaṃ	7
uttānaseyyako	7
niccanti	7
siriṃ	7
atthaññaṃ	7
vattatī	7
abhibhussa	7
aniccānupassino	7
mahānirayassa	7
īdiso	7
antaka	7
kandaraka	7
vattamāne	7
potaliyo	7
vohārā	7
nānattasitā	7
tamevūpekkhaṃ	7
kathāvatthusmiṃ	7
opānabhūtaṃ	7
āvaṭṭanī	7
kukkuravataṃ	7
govataṃ	7
upapannamenaṃ	7
uggilituṃ	7
pañcakaṅgassa	7
sulapitaṃ	7
samādinno	7
kaṭaggaho	7
īsādanto	7
urūḷhavā	7
jīvitanti	7
paṭivāpeti	7
paṭivāpetvā	7
paññāpiyamāne	7
samādiyamāne	7
anussāhaṃ	7
aparipūrakārī	7
anuppavecchati	7
upaṭṭhāpenti	7
balavaṃ	7
asārakaṃ	7
agārakaṃ	7
oluggaviluggaṃ	7
nekānaṃ	7
cayo	7
vacchassa	7
ūmibhayaṃ	7
kumbhīlabhayaṃ	7
āvaṭṭabhayaṃ	7
susukābhayaṃ	7
anussavassuto	7
panassā	7
anussavassutā	7
evaṃvihārinī	7
avasissatu	7
maṃsalohitaṃ	7
apāpuṇitvā	7
vīriyassa	7
upetīti	7
jaleyya	7
vacchagottassa	7
tādisameva	7
guttā	7
kāmapariḷāhaṃ	7
samadhigayha	7
serī	7
ārogyaparamā	7
nikato	7
rogā	7
hatthinā	7
maggampi	7
uḷāravisesaṃ	7
appāhāro	7
asajjamānā	7
uggāhamāno	7
samaṇamuṇḍikāputto	7
sampannakusalaṃ	7
paramakusalaṃ	7
uttamapattipattaṃ	7
ājānissāmīti	7
saṅkappānaṃ	7
kimi	7
puñjaṃ	7
kareyyāsi	7
cittā	7
vediyāmīti	7
lokamhi	7
mathenti	7
aṭṭhamiñca	7
devadūtā	7
kīḷiṃsu	7
suddoti	7
bodhissa	7
aṅgulimālassa	7
virataṃ	7
dadeyyāma	7
rājantepure	7
āgantā	7
nātidūre	7
mahāpurisalakkhaṇā	7
dhammassānudhammaṃ	7
selassa	7
abhitthaveyyanti	7
vīriyavā	7
anujāto	7
akutobhayo	7
sopissa	7
upanīto	7
dussīle	7
vasala	7
brāhmaṇiṃyeva	7
devasikaṃ	7
saccamanurakkhati	7
paññāpema	7
atthūpaparikkhāya	7
dhammadhāraṇāya	7
paññapentīti	7
dhanañjānissa	7
vilumpati	7
atithīnaṃ	7
pīṇanāhetu	7
brūhanāhetu	7
brahmaloko	7
cakkhuma	7
etāsu	7
saṅgaṃ	7
asattaṃ	7
sacchi	7
tārakarūpānaṃ	7
nivuto	7
mahapphalataraṃ	7
appakicco	7
upakkhalitvā	7
diṭṭhadhammābhiññāvosānapāramippattā	7
abbuhi	7
vediyetha	7
samparāyavedanīyaṃ	7
santiṭṭhantiṃ	7
sallapantiṃ	7
sañjagghantiṃ	7
saṃhasantiṃ	7
sukatakammakārī	7
anuparidhāvanti	7
hitesī	7
upaghāto	7
diṭṭhipaḷāso	7
panidhekaccānaṃ	7
sallanti	7
evaṃpaṭipannassa	7
tabbahulavihārino	7
sampasāde	7
taṃsaṃvattanikaṃ	7
kismiñci	7
upādiyatīti	7
kammanto	7
paññāpanāyāti	7
vimucciṃsūti	7
adhimokkho	7
anupadavavatthitā	7
pathavīdhātuṃ	7
āpodhātuṃ	7
vāyodhātuṃ	7
jivhāviññāṇe	7
cittuppādaṃ	7
saññāpaṭilābhaṃ	7
diṭṭhipaṭilābhaṃ	7
sotadhātu	7
vacīsucaritassa	7
piṇḍolo	7
jito	7
mātaṅgo	7
maggaṅgā	7
sammappadhānānaṃ	7
asampajānassa	7
sīvathikāya	7
abahulīkatā	7
sahassilokadhātuṃ	7
nikkhaṃ	7
araññasaññaṃ	7
paramānuttaraṃ	7
sambahulāni	7
mittavatāya	7
jayasenassa	7
sacchikātabbaṃ	7
pariḍayhamāno	7
bhūmijo	7
vivādena	7
mātaṅgaraññeva	7
sahāyatā	7
dukkaṭakammakārī	7
pāsāṇo	7
kuṭhārīhi	7
vāsīhi	7
tattāya	7
pheṇuddehakaṃ	7
dakkhiṇo	7
appannapānabhojane	7
kasiravuttike	7
ghāsacchādo	7
pakkhahato	7
vuyhati	7
ayosaṅkunā	7
pamajjanti	7
vimuccanti	7
samiddhiṃ	7
ādibrahmacariyakoti	7
appabhogā	7
samiddhissa	7
dukkhasminti	7
samatikkamatha	7
rahovādaṃ	7
samaññaṃ	7
attakilamathānuyogaṃ	7
sapariḷāhā	7
nappavattanti	7
sukhavedaniyassa	7
pabhassarañca	7
nikkaṅkhā	7
tathāgatasāvake	7
vītarāge	7
jivhāsamphassaṃ	7
vicine	7
etāvaparamo	7
nandakassa	7
mūlampi	7
avītadosā	7
avītamohā	7
upekkhāti	7
tarayanti	7
vayoguṇā	7
chinde	7
saṅgātigo	7
pāranti	7
paccuppannena	7
nandanaṃ	7
abhutvā	7
upaccagāti	7
arahantasuttaṃ	7
pajjotā	7
pakāsati	7
pabhāsati	7
puṭṭhumāgamma	7
duddadaṃ	7
asatañca	7
citrāni	7
samuppannā	7
etadaññāya	7
yathānubhāvaṃ	7
saggamupeti	7
paribhāsakā	7
modare	7
nirāmiso	7
samuppanno	7
raṭṭhassa	7
jātimaraṇassa	7
tāyano	7
chinda	7
sukataṃ	7
buddha	7
kathaṃvidhaṃ	7
rattindivamatandito	7
duttaraṃ	7
anutappati	7
nādhigacchāmi	7
piṅgiyo	7
pākatindriyā	7
lokantagū	7
abālassa	7
avipallatthacittassa	7
devaputtassa	7
sīlasampannaṃ	7
vājapeyyaṃ	7
yajanti	7
anapekkhino	7
gihinā	7
samāpannāti	7
sākacchāya	7
tanu	7
rosako	7
posa	7
kalyāṇamittasuttaṃ	7
kalyāṇasampavaṅkatāti	7
khattiyamahāsālakule	7
vāreti	7
vīsavassasatikā	7
tādisena	7
purisenāti	7
vimuttiñāṇadassanakkhandhena	7
brāhmaṇagāme	7
saṅgoti	7
sabrahmacārino	7
bhetvā	7
punabbhavaṃ	7
sokaparetassa	7
jhāyāmi	7
visūkāyikāni	7
ayo	7
isīhi	7
vasavattino	7
pakato	7
sattoti	7
brahmadevo	7
brāhmaṇi	7
suddhāvāso	7
turū	7
vicināti	7
kathāti	7
khīyanti	7
jeti	7
saṅkupitaṃ	7
vijānato	7
habyasesaṃ	7
cicciṭāyati	7
ciṭiciṭāyati	7
vedaguno	7
maggañca	7
devahito	7
brāhmaṇamahāsālo	7
bhikkhako	7
vinodetvā	7
vanathaṃ	7
makkhena	7
kittiñca	7
tyatthu	7
ananuvajjā	7
nigghoso	7
sudesite	7
upāsakasatehi	7
vimuttisukhapaṭisaṃvedī	7
mandova	7
kassapagotto	7
puttakaṃ	7
buddhaseṭṭhassa	7
pamocaye	7
nirūpadhi	7
yassete	7
dhiti	7
khantyā	7
kārento	7
susīma	7
ullokeyyātha	7
sudesitaṃ	7
balassa	7
asurehi	7
samādinnattā	7
pasaṃsitaṃ	7
ninne	7
nirodhagāminiṃ	7
rattindivānipāhaṃ	7
haliddiyā	7
appatiṭṭhitaṃ	7
khīṇāsavoti	7
asakkatā	7
pariyesitabbo	7
abhisametāvino	7
paññāsayojanāni	7
sattimā	7
vanatho	7
catutthavaggo	7
kappasahassāni	7
caṭṭhaṅgikaṃ	7
gilānappaccayabhesajjaparikkhārena	7
evaṃcitto	7
juṇhapakkhe	7
paṭisaṃvedemi	7
pariyādiṇṇacitto	7
veḷukaṇḍakiyā	7
rathasatehi	7
saññāsuttaṃ	7
khandhasuttaṃ	7
samatikkantaṃ	7
susamāraddhāti	7
tathāgatabhāsitā	7
gambhīratthā	7
savāhininti	7
bhāyanti	7
avigatataṇhassa	7
avantīsu	7
hāliddikāni	7
gihīhi	7
gihi	7
yogamāpajjatha	7
vimuttattā	7
santusitattā	7
samanupassanā	7
labbhetha	7
anuvicaranti	7
pākatindriyo	7
tatojo	7
paṭipucchāvinītā	7
hetunā	7
sādhāyasmā	7
uttānīkātuṃ	7
kātabbāti	7
avijjāvaggo	7
cuddasamo	7
māroti	7
anabhisamayā	7
bhavasatto	7
ācinato	7
nājjhosa	7
piṇḍolabhāradvājena	7
addhānañca	7
āpādentīti	7
verahaccānigottāya	7
verahaccānigottā	7
kammanirodhagāminī	7
indriyasampanno	7
attanoti	7
tiṇhāya	7
dāmena	7
kiṭṭhādo	7
appajānato	7
vedagūti	7
anupubbasaṅkhārānaṃ	7
vedanāsamudayagāminī	7
bhogavā	7
rūpabalaṃ	7
bhogabalaṃ	7
ñātibalaṃ	7
puttabalaṃ	7
sīlabalaṃ	7
tāyati	7
akatapuññena	7
katapuññena	7
dukkhatānaṃ	7
buddhasaraṇagamanahetu	7
saṅghasaraṇagamanaṃ	7
saṅghasaraṇagamanahetu	7
ambāṭakavane	7
anīghaṃ	7
parihārī	7
yaṃbahulaṃ	7
dose	7
nānādiṭṭhikā	7
nānākhantikā	7
nānārucikā	7
balasuttaṃ	7
duppariyogāho	7
maggasaṃyuttaṃ	7
rāgavinayapariyosānā	7
mohavinayapariyosānā	7
bhindissati	7
maggabhāvanāya	7
anuppatte	7
ummaṅgo	7
sammattanti	7
asappurisatarañca	7
sappurisatarañca	7
sappurisataro	7
sappurisataroti	7
tīramevānudhāvati	7
sammadakkhāte	7
dhammānuvattino	7
pāramessanti	7
okā	7
dūramaṃ	7
tatrābhiratimiccheyya	7
pariyodapeyya	7
cittaklesehi	7
sambodhiyaṅgesu	7
appamattassetaṃ	7
antarāyeva	7
tasinā	7
aṭṭhamena	7
majjhanhikaṃ	7
manasikārabahulīkārā	7
padāleti	7
bahulīkatattāti	7
amanasikārabahulīkāro	7
kiṃpariyosānāti	7
vedanāhi	7
paravisaye	7
appaṇidhāya	7
evarūpepi	7
sotāpattiyaṅgesu	7
paṭisaraṇanti	7
katinaṃ	7
kassape	7
saṃyojanappahānāya	7
addhānapariññāya	7
parassapi	7
tikoṭiparisuddho	7
ariyakantāni	7
gijjhā	7
sambodhiparāyaṇaṃ	7
cinteyyātha	7
byañjanā	7
andhatamaṃ	7
phandano	7
ṭhapentīti	7
anutappā	7
paṭisaṅkhānabalaṃ	7
atthopi	7
kataññū	7
saddhāsampadāya	7
appaṭivāno	7
saṅkhatassa	7
saṅgāmasīsaṃ	7
rathakāra	7
chārattūnehi	7
divasehi	7
tadāhaṃ	7
pubbācariyāti	7
modatīti	7
attabhāvo	7
duggatiyo	7
khalitaṃ	7
paṭijāgaronti	7
maccheramalaṃ	7
nandino	7
devalokasmiṃ	7
dāyakassa	7
subbato	7
bhaye	7
usabho	7
uddhasto	7
pañcālānaṃ	7
sayetha	7
nānubhavanti	7
byantībhāvaṃ	7
sneho	7
dānasaṃvibhāgaratoti	7
āpajjatipi	7
ādibrahmacariyakāni	7
brahmacariyasāruppāni	7
bhaṇitena	7
urabbhaṃ	7
ājānīyā	7
anavassutaṃ	7
byāpannaṃ	7
abyāpannaṃ	7
saṃvutindriyo	7
bahulamakaṃsu	7
vatāyasmā	7
vahanti	7
assājānīyā	7
pāpe	7
nissitā	7
anādāno	7
bhavesu	7
saññato	7
susamāhitā	7
virūhanti	7
pamāde	7
dukkhassantakiriyaṃ	7
pāṇātipātinī	7
dadamāno	7
saññatānaṃ	7
asuro	7
āmavaṇṇī	7
pakko	7
suhato	7
purisājānīyaṃ	7
tibbāhi	7
duggatibhayassa	7
samādhigaru	7
itarītaracīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārena	7
nābhikkhaṇaṃ	7
niṭṭhaṅgato	7
parūpārambhaṃ	7
upaka	7
sotānugatā	7
dhammapadā	7
durūpā	7
supāpikā	7
pāpadhammena	7
anavaññattikāmo	7
bhayasaññā	7
garuno	7
abbhantaro	7
antojano	7
ārakkhena	7
muṇḍassa	7
sallape	7
vaḍḍhamāno	7
paṭisambhidā	7
atthakāmassa	7
abhijātā	7
upārambhacitto	7
dosantarena	7
nirayesu	7
sehi	7
sunakhesu	7
bhikkhācariyāya	7
porāṇānaṃ	7
samudde	7
nānāvaṇṇā	7
mittavā	7
mittadubbhī	7
nissayo	7
kammarato	7
anussatiṭṭhānaṃ	7
vanā	7
migasālāya	7
sukhasaṃvāso	7
appaṭividdhaṃ	7
visesagāmīyeva	7
gaṇheyyaṃ	7
pabbājito	7
amissīkatamevassa	7
āneñjappattaṃ	7
nibbedhikaṃ	7
hāni	7
guyhassa	7
yūpassa	7
ayokapāle	7
papaṭikā	7
nibbattitvā	7
anupādisesā	7
anuppadānaratoti	7
sapattakanto	7
sapattakaraṇo	7
nagaraparikkhārena	7
devānaṃva	7
dukkhañhetaṃ	7
kasambujātassa	7
panāyamāyasmā	7
bhaddakānaṃ	7
savantiyo	7
appenti	7
timirapiṅgalo	7
aññāpaṭivedho	7
suṇomi	7
upavaseyyuṃ	7
devalokaṃ	7
sambodhipakkhikānaṃ	7
navayime	7
paccuṭṭhimha	7
abhivādimha	7
adamha	7
velāmo	7
obhaggobhaggañca	7
dasuddesā	7
ekantasukhappaṭisaṃvedī	7
girimānandassa	7
nissaṭo	7
vicinaṃ	7
kīḷitvā	7
niddhantā	7
āsavakkhayoti	7
asādhu	7
ādiccaṃ	7
paññassa	7
jhāya	7
kenassa	7
samativijjhati	7
aphalā	7
matthi	7
jantuno	7
cittakataṃ	7
punaṃ	7
santarabāhiraṃ	7
mantabhāṇī	7
ramassu	7
bāhiyassa	7
dārucīriyassa	7
allakesā	7
mūḷhagabbhā	7
amamo	7
paripākāya	7
pāṭaligāmiyā	7
pantho	7
ekakanipāto	7
dukanipāto	7
tikanipāto	7
pariyādinnacittā	7
jiṇṇakaṃ	7
dhanahetu	7
abhiruyha	7
brahmabandhu	7
esāmagandho	7
maṃsabhojanaṃ	7
rammāni	7
ghātayi	7
samuggahītaṃ	7
vāriṃ	7
iccabravī	7
vijaññaṃ	7
lomahaṃsano	7
visesi	7
vāhametaṃ	7
bhāye	7
passemu	7
upāgamuṃ	7
vijjutā	7
māluto	7
puttaka	7
sovaṇṇaṃ	7
migī	7
kāpurisena	7
uñchāpattāgate	7
balākā	7
agā	7
velā	7
vadhitvāna	7
nikkhamitvāna	7
tuyhañca	7
udikkhasi	7
cārudassanā	7
ubhayo	7
rudaṃ	7
siṅgālajātakaṃ	7
byagghassa	7
amittaṃ	7
sobhanti	7
uttamaṅgaṃ	7
tumulo	7
pakkhehi	7
vihaṅgama	7
byagghā	7
koyaṃ	7
pakkā	7
brahmacāri	7
brahmadatta	7
atrajo	7
sabbitthiyo	7
metti	7
nandassu	7
nandāmi	7
kurukacchā	7
payātānaṃ	7
appapañño	7
jīvato	7
yācasi	7
mametaṃ	7
sākhāhi	7
bhaddamatthu	7
veḷuriyā	7
cetiya	7
saṃsati	7
kayirāsi	7
akāmako	7
nāsmase	7
sattavo	7
pamadā	7
nosi	7
issarosi	7
varākiyā	7
sabbakāme	7
pavarā	7
aṭṭhaṅgasusamāhitaṃ	7
upantikaṃ	7
āmuttamaṇikuṇḍalā	7
yojentu	7
puttarūpayasūpetā	7
tindukāni	7
piyālāni	7
madhuke	7
kāsumāriyo	7
khuddakappāni	7
girigabbharā	7
phullā	7
phalajātāni	7
ruhiraṃ	7
tyamhā	7
yasassinī	7
koṇḍañña	7
tapassinaṃ	7
ummadantiṃ	7
tayī	7
vasamanvagaṃ	7
okkākaputto	7
dāsoti	7
kuṇālaṃ	7
paduṭṭhāya	7
mocayissāmi	7
brāhmaṇavaṇṇena	7
puttayaññena	7
rucā	7
dāsisattasatāni	7
kattuseṭṭhaṃ	7
jālī	7
āsadañca	7
masaṃ	7
verañjāyaṃ	6
arasarūpo	6
paṭisaṃvedesiṃ	6
koṭṭetvā	6
jānantāpi	6
setughāto	6
mahāmoggalāno	6
sādhāhaṃ	6
karissasīti	6
nānānāmā	6
nānājaccā	6
vitakkayittha	6
manasākattha	6
seṭṭhiputto	6
sakapitu	6
ñātidāsī	6
yenāyasmato	6
parikkhipitvā	6
alaṅkārena	6
carāmīti	6
hiraññasuvaṇṇassa	6
viharasīti	6
paripākamanvāya	6
visaṃyogāya	6
saupādānāya	6
samugghāto	6
dummaṅkūnaṃ	6
niggahāya	6
pesalānaṃ	6
ekadesaṃ	6
nhāyitvā	6
alakkhikā	6
appapuññā	6
ñatticatutthena	6
posetabbāti	6
jīvituṃ	6
tiracchānagatitthiyā	6
tiracchānagatapurisassa	6
nāsetabbā	6
nāsetabbo	6
supine	6
vesiyā	6
vuḍḍhapabbajito	6
asādhāraṇā	6
paṭisevāti	6
paṭipādesi	6
petiyā	6
pārājikassāti	6
bhikkhunoti	6
andhavane	6
abhinisīdi	6
āma	6
tiṇahāriyo	6
kaṭṭhahāriyo	6
dinnāni	6
dinnanti	6
dhaniyaṃ	6
kumbhakāraputtaṃ	6
evamāhāti	6
āgacchāmīti	6
pabbājeyyuṃ	6
iriyāpathaṃ	6
paṇḍupalāso	6
catuppadaṃ	6
uddharati	6
yāne	6
aparaṇṇaṃ	6
pākāraṃ	6
avahārakassa	6
sakkosi	6
parapariggahitasaññī	6
sahā	6
haranto	6
nassīti	6
pācittiyassāti	6
paṃsukūlasaññino	6
paṃsukūlasaññissāti	6
gāmakaṃ	6
sūkaraṃ	6
uḷumpaṃ	6
paṭṭhapesi	6
pilindavacchassa	6
pariveṇaṃ	6
bhikkhusaṅghoti	6
ābādhena	6
maraṇāya	6
pāsāṇaṃ	6
dvedhā	6
rahosaññī	6
arahosaññī	6
lekhaṃ	6
papatitvā	6
makkheti	6
uttasitvā	6
vijāyinī	6
asañciccāti	6
paṇāmesi	6
bhuñjantassa	6
kālamakaṃsu	6
uparimena	6
duggahitā	6
vāsiṃ	6
gopālakaṃ	6
vaseyyāma	6
vasissāma	6
kilamissāmāti	6
yādisāni	6
mañco	6
kuṭhārī	6
pabbajaṃ	6
anadhigate	6
jānāmahaṃ	6
sandissāmīti	6
khaṇe	6
vītivatte	6
icchāpakato	6
ajānantena	6
matthakacchinno	6
cittassāti	6
vitthāritaṃ	6
appaṇihitāya	6
suddhikaṃ	6
pañcannañca	6
vitthāretabbāni	6
yuddhaṃ	6
antevāsikā	6
pahīnāti	6
apasādesi	6
upaṭṭheti	6
nāvuso	6
paribhuñjāti	6
lakkhaṇa	6
ullapatīti	6
sūcilomaṃ	6
gacchantopi	6
gūthassa	6
parājesi	6
seyyasakaṃ	6
taṇhakkhayāya	6
mūlāya	6
timūlakampi	6
avāpuraṇaṃ	6
ghaṭikaṃ	6
parāmasi	6
nicchāresi	6
vipariṇatanti	6
mokkhādhippāyo	6
iccheyyāma	6
duṭṭhullāduṭṭhullaṃ	6
duṭṭhullā	6
uttānā	6
vasalaṃ	6
ujjhāyantīnaṃ	6
khiyyantīnaṃ	6
vipācentīnaṃ	6
uttamaṃ	6
dhammenāti	6
gaṇakiṃ	6
māsaṃyeva	6
pāpikāya	6
āyācanti	6
vāseti	6
bhaginirakkhitañca	6
ñātirakkhitañca	6
gottarakkhitañca	6
dhammarakkhitañca	6
peyyālo	6
māturakkhitāya	6
saparidaṇḍāya	6
bhaṇḍitvā	6
vassaṃvuṭṭho	6
nāgarājānaṃ	6
yāce	6
himavantapasse	6
kaccisi	6
āgacchasīti	6
mattikampi	6
mānena	6
sakaṭena	6
atikkāmetvā	6
mallaputtena	6
paññapehīti	6
kāḷasilāyaṃ	6
jīvakambavane	6
pāpuṇanti	6
bilaṅgadutiyaṃ	6
kalyāṇabhattiko	6
koṭṭhake	6
abhayā	6
anuddhaṃseyya	6
anabhiraddho	6
asutaṃ	6
adiṭṭhassa	6
aññabhāgiyassa	6
gahapaticīvaradharo	6
saṅghādisesadiṭṭhi	6
thullaccayadiṭṭhi	6
pācittiyadiṭṭhi	6
pāṭidesanīyadiṭṭhi	6
dukkaṭadiṭṭhi	6
dubbhāsitadiṭṭhi	6
pāsādikatāya	6
parakkamati	6
parakkamantassa	6
mālāvacchaṃ	6
kīṭāgiriṃ	6
dātabboti	6
gamissatīti	6
gacchathāti	6
pāpenti	6
akkosissanti	6
pāpasamācāro	6
nagarampi	6
kālayuttaṃ	6
anatthiko	6
nissaggiyā	6
dasāhātikkante	6
anadhiṭṭhite	6
adaḍḍhe	6
daḍḍhasaññī	6
dasāhānatikkante	6
avippavāsasammutiṃ	6
parikkhittañca	6
aparikkhittaṃ	6
ussāpetvā	6
bhaṇḍikābaddhāni	6
ākaṅkhamānena	6
nikkhipitabbaṃ	6
ekatiṃse	6
puṭaṃ	6
aññātakassa	6
paribhuñjissāmīti	6
cetāpetvāti	6
veyyāvaccakaroti	6
saññatto	6
dvattikkhattuṃ	6
vinassāti	6
abhinipphādeti	6
anādā	6
eḷakalomehi	6
santhatasammutiṃ	6
upasenaṃ	6
yathāpaññattesu	6
purāṇasanthatassa	6
paripucchaṃ	6
rūpiye	6
uggahāpetvā	6
katena	6
paṭapilotikānaṃ	6
soyeva	6
kayavikkayaṃ	6
catubhāgaṃ	6
khādanaṃ	6
tadupiyaṃ	6
vikkāyikaṃ	6
ekabandhanena	6
leṇaṃ	6
ārāmikaṃ	6
suvaṇṇamālā	6
raññopi	6
upanetabbaṃ	6
ūnakaddhamāse	6
dhovitvā	6
bhātuno	6
āgacchantu	6
āraññakāni	6
viluttā	6
sattame	6
vippavasati	6
okkamitvā	6
sacīvarabhattaṃ	6
pariṇate	6
apariṇate	6
sallapanto	6
avajānitvā	6
paṭijānitvā	6
paṭicarissati	6
titthiyānaṃ	6
akkosā	6
caṇḍālaṃ	6
rathakāraṃ	6
kaccānaṃ	6
gotamā	6
nātidīghā	6
purisaviggahena	6
pariggahitāyo	6
pariggahitāni	6
duṭṭhullāya	6
aduṭṭhullāya	6
udumbaro	6
vihesake	6
kathetukāmo	6
ugghāṭetukāmo	6
kalaho	6
pakkamantā	6
saṅghiko	6
ārāmassa	6
parikkhepaṃ	6
vaseyyāmāti	6
rodathāti	6
pamukhe	6
silāya	6
siñcati	6
sappāṇake	6
ovadeyya	6
vacanapatho	6
niyyādetvā	6
ovadantīti	6
gacchissantīti	6
bhikkhā	6
saṃvidahite	6
asaṃvidahite	6
gihisamārambhā	6
āvasathapiṇḍo	6
agilānasaññī	6
gilānasaññī	6
cīvaradānasamaye	6
paribbājakasamāpanno	6
paramparabhojanaṃ	6
gāmena	6
yaṃkiñci	6
anatirittaṃ	6
kusaggenapi	6
ājīvakaṃ	6
avaṇṇakāmā	6
nisajjā	6
pajāpatiyā	6
sayanighare	6
payirupāsitvā	6
mahānāmassa	6
kareyyāmāti	6
abbhuyyāto	6
patti	6
paṭipathaṃ	6
visibbanāpekkho	6
tapode	6
diyaḍḍho	6
aḍḍhateyyamāsā	6
pariḷāhasamayo	6
pattampi	6
sūcigharaṃ	6
apanidheti	6
punakammāya	6
vediyatīti	6
sikkhissati	6
pabbajeyya	6
upasampādeti	6
pariharanti	6
ariṭṭhassa	6
gaddhabādhipubbassa	6
khaṇasi	6
samaṇuddesa	6
sikkhāpadehi	6
vivaṇṇeti	6
suttāgato	6
